"part_A","num_A","fam_A","name_A","part_B","num_B","fam_B","name_B","criterion"
"4855#1","4855","slope","Wedge Sloped Inverted 4 x 4 Triple [2 Connections between Front Studs]","3822ps1#1","3822ps1","panel","Door 1 x 3 x 1 Left","touch"
"4855#1","4855","slope","Wedge Sloped Inverted 4 x 4 Triple [2 Connections between Front Studs]","3821ps1#1","3821ps1","panel","Door 1 x 3 x 1 Right","touch"
"4855#1","4855","slope","Wedge Sloped Inverted 4 x 4 Triple [2 Connections between Front Studs]","3623#1","3623","plate","Plate 1 x 3","touch"
"4855#1","4855","slope","Wedge Sloped Inverted 4 x 4 Triple [2 Connections between Front Studs]","3623#2","3623","plate","Plate 1 x 3","touch"
"4855#1","4855","slope","Wedge Sloped Inverted 4 x 4 Triple [2 Connections between Front Studs]","4865a#1","4865a","panel","Panel 1 x 2 x 1 [Square Corners]","touch"
"4855#1","4855","slope","Wedge Sloped Inverted 4 x 4 Triple [2 Connections between Front Studs]","6231#1","6231","panel","Panel 1 x 1 x 1 Corner","touch"
"4855#1","4855","slope","Wedge Sloped Inverted 4 x 4 Triple [2 Connections between Front Studs]","6231#2","6231","panel","Panel 1 x 1 x 1 Corner","touch"
"4855#1","4855","slope","Wedge Sloped Inverted 4 x 4 Triple [2 Connections between Front Studs]","30357#1","30357","plate","Plate Round Corner 3 x 3","touch"
"4855#1","4855","slope","Wedge Sloped Inverted 4 x 4 Triple [2 Connections between Front Studs]","30357#2","30357","plate","Plate Round Corner 3 x 3","touch"
"4855#1","4855","slope","Wedge Sloped Inverted 4 x 4 Triple [2 Connections between Front Studs]","3710#1","3710","plate","Plate 1 x 4","touch"
"4855#1","4855","slope","Wedge Sloped Inverted 4 x 4 Triple [2 Connections between Front Studs]","3710#2","3710","plate","Plate 1 x 4","touch"
"4855#1","4855","slope","Wedge Sloped Inverted 4 x 4 Triple [2 Connections between Front Studs]","2420#1","2420","plate","Plate 2 x 2 Corner","touch"
"4855#1","4855","slope","Wedge Sloped Inverted 4 x 4 Triple [2 Connections between Front Studs]","2420#2","2420","plate","Plate 2 x 2 Corner","touch"
"4855#1","4855","slope","Wedge Sloped Inverted 4 x 4 Triple [2 Connections between Front Studs]","6019#1","6019","bracket","Plate Special 1 x 1 with Clip Horizontal [Thick U Clip]","touch"
"4855#1","4855","slope","Wedge Sloped Inverted 4 x 4 Triple [2 Connections between Front Studs]","6019#2","6019","bracket","Plate Special 1 x 1 with Clip Horizontal [Thick U Clip]","touch"
"4855#1","4855","slope","Wedge Sloped Inverted 4 x 4 Triple [2 Connections between Front Studs]","6019#3","6019","bracket","Plate Special 1 x 1 with Clip Horizontal [Thick U Clip]","touch"
"4855#1","4855","slope","Wedge Sloped Inverted 4 x 4 Triple [2 Connections between Front Studs]","6019#4","6019","bracket","Plate Special 1 x 1 with Clip Horizontal [Thick U Clip]","touch"
"4855#1","4855","slope","Wedge Sloped Inverted 4 x 4 Triple [2 Connections between Front Studs]","3298ps0#1","3298ps0","slope","Slope 33° 3 x 2","touch"
"4855#1","4855","slope","Wedge Sloped Inverted 4 x 4 Triple [2 Connections between Front Studs]","3048b#1","3048b","slope","Slope 45° 2 x 1 Triple Smooth","stack"
"4855#1","4855","slope","Wedge Sloped Inverted 4 x 4 Triple [2 Connections between Front Studs]","3048b#2","3048b","slope","Slope 45° 2 x 1 Triple Smooth","stack"
"4855#1","4855","slope","Wedge Sloped Inverted 4 x 4 Triple [2 Connections between Front Studs]","3049c#1","3049c","slope","Slope 45° 2 x 1 Double / Inverted with Hollow Bottom","stack"
"4855#1","4855","slope","Wedge Sloped Inverted 4 x 4 Triple [2 Connections between Front Studs]","3049c#2","3049c","slope","Slope 45° 2 x 1 Double / Inverted with Hollow Bottom","stack"
"4855#1","4855","slope","Wedge Sloped Inverted 4 x 4 Triple [2 Connections between Front Studs]","4592#1","4592","bracket","Lever Small Base","touch"
"4855#1","4855","slope","Wedge Sloped Inverted 4 x 4 Triple [2 Connections between Front Studs]","4593#1","4593","bracket","Lever Small","touch"
"4855#1","4855","slope","Wedge Sloped Inverted 4 x 4 Triple [2 Connections between Front Studs]","4592#2","4592","bracket","Lever Small Base","touch"
"4855#1","4855","slope","Wedge Sloped Inverted 4 x 4 Triple [2 Connections between Front Studs]","4593#2","4593","bracket","Lever Small","touch"
"4855#1","4855","slope","Wedge Sloped Inverted 4 x 4 Triple [2 Connections between Front Studs]","4-4ring1#24","4-4ring1","other","4-4ring1","touch"
"4855#1","4855","slope","Wedge Sloped Inverted 4 x 4 Triple [2 Connections between Front Studs]","4-4cyli#25","4-4cyli","other","4-4cyli","touch"
"4855#1","4855","slope","Wedge Sloped Inverted 4 x 4 Triple [2 Connections between Front Studs]","4-4cyli#26","4-4cyli","other","4-4cyli","touch"
"4855#1","4855","slope","Wedge Sloped Inverted 4 x 4 Triple [2 Connections between Front Studs]","4-4edge#3","4-4edge","other","4-4edge","touch"
"4855#1","4855","slope","Wedge Sloped Inverted 4 x 4 Triple [2 Connections between Front Studs]","4-4edge#4","4-4edge","other","4-4edge","touch"
"4855#1","4855","slope","Wedge Sloped Inverted 4 x 4 Triple [2 Connections between Front Studs]","4-4ring1#25","4-4ring1","other","4-4ring1","touch"
"4855#1","4855","slope","Wedge Sloped Inverted 4 x 4 Triple [2 Connections between Front Studs]","4-4ring1#50","4-4ring1","other","4-4ring1","touch"
"4855#1","4855","slope","Wedge Sloped Inverted 4 x 4 Triple [2 Connections between Front Studs]","4-4cyli#51","4-4cyli","other","4-4cyli","touch"
"4855#1","4855","slope","Wedge Sloped Inverted 4 x 4 Triple [2 Connections between Front Studs]","4-4cyli#52","4-4cyli","other","4-4cyli","touch"
"4855#1","4855","slope","Wedge Sloped Inverted 4 x 4 Triple [2 Connections between Front Studs]","4-4edge#7","4-4edge","other","4-4edge","touch"
"4855#1","4855","slope","Wedge Sloped Inverted 4 x 4 Triple [2 Connections between Front Studs]","4-4edge#8","4-4edge","other","4-4edge","touch"
"4855#1","4855","slope","Wedge Sloped Inverted 4 x 4 Triple [2 Connections between Front Studs]","4-4ring1#51","4-4ring1","other","4-4ring1","touch"
"4855#2","4855","slope","Wedge Sloped Inverted 4 x 4 Triple [2 Connections between Front Studs]","3021#1","3021","plate","Plate 2 x 3","touch"
"4855#2","4855","slope","Wedge Sloped Inverted 4 x 4 Triple [2 Connections between Front Studs]","2412b#3","2412b","tile","Tile Special 1 x 2 Grille with Bottom Groove","touch"
"4855#2","4855","slope","Wedge Sloped Inverted 4 x 4 Triple [2 Connections between Front Studs]","3022#2","3022","plate","Plate 2 x 2","touch"
"4855#2","4855","slope","Wedge Sloped Inverted 4 x 4 Triple [2 Connections between Front Studs]","3002#1","3002","brick","Brick 2 x 3","touch"
"4855#2","4855","slope","Wedge Sloped Inverted 4 x 4 Triple [2 Connections between Front Studs]","3660#1","3660","technic","Slope Inverted 45° 2 x 2 [Ovoid Bottom Pin, Bar-sized Stud Holes]","touch"
"4855#2","4855","slope","Wedge Sloped Inverted 4 x 4 Triple [2 Connections between Front Studs]","3822ps1#1","3822ps1","panel","Door 1 x 3 x 1 Left","touch"
"4855#2","4855","slope","Wedge Sloped Inverted 4 x 4 Triple [2 Connections between Front Studs]","3821ps1#1","3821ps1","panel","Door 1 x 3 x 1 Right","touch"
"4855#2","4855","slope","Wedge Sloped Inverted 4 x 4 Triple [2 Connections between Front Studs]","3623#1","3623","plate","Plate 1 x 3","touch"
"4855#2","4855","slope","Wedge Sloped Inverted 4 x 4 Triple [2 Connections between Front Studs]","3623#2","3623","plate","Plate 1 x 3","touch"
"4855#2","4855","slope","Wedge Sloped Inverted 4 x 4 Triple [2 Connections between Front Studs]","4865a#1","4865a","panel","Panel 1 x 2 x 1 [Square Corners]","touch"
"4855#2","4855","slope","Wedge Sloped Inverted 4 x 4 Triple [2 Connections between Front Studs]","6231#1","6231","panel","Panel 1 x 1 x 1 Corner","touch"
"4855#2","4855","slope","Wedge Sloped Inverted 4 x 4 Triple [2 Connections between Front Studs]","6231#2","6231","panel","Panel 1 x 1 x 1 Corner","touch"
"4855#2","4855","slope","Wedge Sloped Inverted 4 x 4 Triple [2 Connections between Front Studs]","30357#1","30357","plate","Plate Round Corner 3 x 3","touch"
"4855#2","4855","slope","Wedge Sloped Inverted 4 x 4 Triple [2 Connections between Front Studs]","30357#2","30357","plate","Plate Round Corner 3 x 3","touch"
"4855#2","4855","slope","Wedge Sloped Inverted 4 x 4 Triple [2 Connections between Front Studs]","2420#1","2420","plate","Plate 2 x 2 Corner","touch"
"4855#2","4855","slope","Wedge Sloped Inverted 4 x 4 Triple [2 Connections between Front Studs]","2420#2","2420","plate","Plate 2 x 2 Corner","touch"
"4855#2","4855","slope","Wedge Sloped Inverted 4 x 4 Triple [2 Connections between Front Studs]","4859#1","4859","slope","Wedge Plate 3 x 4 without Stud Notches","touch"
"4855#2","4855","slope","Wedge Sloped Inverted 4 x 4 Triple [2 Connections between Front Studs]","3794a#1","3794a","plate","Plate Special 1 x 2 with 1 Stud without Groove (Jumper)","stack"
"4855#2","4855","slope","Wedge Sloped Inverted 4 x 4 Triple [2 Connections between Front Studs]","3794a#2","3794a","plate","Plate Special 1 x 2 with 1 Stud without Groove (Jumper)","stack"
"4855#2","4855","slope","Wedge Sloped Inverted 4 x 4 Triple [2 Connections between Front Studs]","3794a#3","3794a","plate","Plate Special 1 x 2 with 1 Stud without Groove (Jumper)","stack"
"4855#2","4855","slope","Wedge Sloped Inverted 4 x 4 Triple [2 Connections between Front Studs]","4592#1","4592","bracket","Lever Small Base","touch"
"4855#2","4855","slope","Wedge Sloped Inverted 4 x 4 Triple [2 Connections between Front Studs]","4593#1","4593","bracket","Lever Small","touch"
"4855#2","4855","slope","Wedge Sloped Inverted 4 x 4 Triple [2 Connections between Front Studs]","4592#2","4592","bracket","Lever Small Base","touch"
"4855#2","4855","slope","Wedge Sloped Inverted 4 x 4 Triple [2 Connections between Front Studs]","4593#2","4593","bracket","Lever Small","touch"
"3021#1","3021","plate","Plate 2 x 3","2412b#3","2412b","tile","Tile Special 1 x 2 Grille with Bottom Groove","touch"
"3021#1","3021","plate","Plate 2 x 3","3822ps1#1","3822ps1","panel","Door 1 x 3 x 1 Left","stack"
"3021#1","3021","plate","Plate 2 x 3","3821ps1#1","3821ps1","panel","Door 1 x 3 x 1 Right","stack"
"3021#1","3021","plate","Plate 2 x 3","3623#1","3623","plate","Plate 1 x 3","touch"
"3021#1","3021","plate","Plate 2 x 3","3623#2","3623","plate","Plate 1 x 3","touch"
"3021#1","3021","plate","Plate 2 x 3","4865a#1","4865a","panel","Panel 1 x 2 x 1 [Square Corners]","stack"
"3021#1","3021","plate","Plate 2 x 3","6231#1","6231","panel","Panel 1 x 1 x 1 Corner","stack"
"3021#1","3021","plate","Plate 2 x 3","6231#2","6231","panel","Panel 1 x 1 x 1 Corner","stack"
"3021#1","3021","plate","Plate 2 x 3","30357#1","30357","plate","Plate Round Corner 3 x 3","touch"
"3021#1","3021","plate","Plate 2 x 3","30357#2","30357","plate","Plate Round Corner 3 x 3","touch"
"3021#1","3021","plate","Plate 2 x 3","3710#1","3710","plate","Plate 1 x 4","touch"
"3021#1","3021","plate","Plate 2 x 3","3710#2","3710","plate","Plate 1 x 4","touch"
"3021#1","3021","plate","Plate 2 x 3","6019#1","6019","bracket","Plate Special 1 x 1 with Clip Horizontal [Thick U Clip]","touch"
"3021#1","3021","plate","Plate 2 x 3","6019#2","6019","bracket","Plate Special 1 x 1 with Clip Horizontal [Thick U Clip]","touch"
"3021#1","3021","plate","Plate 2 x 3","6019#3","6019","bracket","Plate Special 1 x 1 with Clip Horizontal [Thick U Clip]","touch"
"3021#1","3021","plate","Plate 2 x 3","6019#4","6019","bracket","Plate Special 1 x 1 with Clip Horizontal [Thick U Clip]","touch"
"3021#1","3021","plate","Plate 2 x 3","3298ps0#1","3298ps0","slope","Slope 33° 3 x 2","stack"
"3021#1","3021","plate","Plate 2 x 3","4592#1","4592","bracket","Lever Small Base","stack"
"3021#1","3021","plate","Plate 2 x 3","4593#1","4593","bracket","Lever Small","stack"
"3021#1","3021","plate","Plate 2 x 3","4592#2","4592","bracket","Lever Small Base","stack"
"3021#1","3021","plate","Plate 2 x 3","4593#2","4593","bracket","Lever Small","stack"
"3021#1","3021","plate","Plate 2 x 3","4-4cyli#25","4-4cyli","other","4-4cyli","touch"
"3021#1","3021","plate","Plate 2 x 3","4-4edge#3","4-4edge","other","4-4edge","touch"
"3021#1","3021","plate","Plate 2 x 3","4-4cyli#51","4-4cyli","other","4-4cyli","touch"
"3021#1","3021","plate","Plate 2 x 3","4-4edge#7","4-4edge","other","4-4edge","touch"
"2412b#3","2412b","tile","Tile Special 1 x 2 Grille with Bottom Groove","3022#2","3022","plate","Plate 2 x 2","touch"
"2412b#3","2412b","tile","Tile Special 1 x 2 Grille with Bottom Groove","3002#1","3002","brick","Brick 2 x 3","stack"
"2412b#3","2412b","tile","Tile Special 1 x 2 Grille with Bottom Groove","3822ps1#1","3822ps1","panel","Door 1 x 3 x 1 Left","stack"
"2412b#3","2412b","tile","Tile Special 1 x 2 Grille with Bottom Groove","3821ps1#1","3821ps1","panel","Door 1 x 3 x 1 Right","stack"
"2412b#3","2412b","tile","Tile Special 1 x 2 Grille with Bottom Groove","3623#1","3623","plate","Plate 1 x 3","touch"
"2412b#3","2412b","tile","Tile Special 1 x 2 Grille with Bottom Groove","3623#2","3623","plate","Plate 1 x 3","touch"
"2412b#3","2412b","tile","Tile Special 1 x 2 Grille with Bottom Groove","4865a#1","4865a","panel","Panel 1 x 2 x 1 [Square Corners]","stack"
"2412b#3","2412b","tile","Tile Special 1 x 2 Grille with Bottom Groove","6231#1","6231","panel","Panel 1 x 1 x 1 Corner","stack"
"2412b#3","2412b","tile","Tile Special 1 x 2 Grille with Bottom Groove","6231#2","6231","panel","Panel 1 x 1 x 1 Corner","stack"
"2412b#3","2412b","tile","Tile Special 1 x 2 Grille with Bottom Groove","30357#1","30357","plate","Plate Round Corner 3 x 3","touch"
"2412b#3","2412b","tile","Tile Special 1 x 2 Grille with Bottom Groove","30357#2","30357","plate","Plate Round Corner 3 x 3","touch"
"2412b#3","2412b","tile","Tile Special 1 x 2 Grille with Bottom Groove","2420#1","2420","plate","Plate 2 x 2 Corner","stack"
"2412b#3","2412b","tile","Tile Special 1 x 2 Grille with Bottom Groove","2420#2","2420","plate","Plate 2 x 2 Corner","stack"
"2412b#3","2412b","tile","Tile Special 1 x 2 Grille with Bottom Groove","4859#1","4859","slope","Wedge Plate 3 x 4 without Stud Notches","stack"
"2412b#3","2412b","tile","Tile Special 1 x 2 Grille with Bottom Groove","4592#1","4592","bracket","Lever Small Base","stack"
"2412b#3","2412b","tile","Tile Special 1 x 2 Grille with Bottom Groove","4593#1","4593","bracket","Lever Small","stack"
"2412b#3","2412b","tile","Tile Special 1 x 2 Grille with Bottom Groove","4592#2","4592","bracket","Lever Small Base","stack"
"2412b#3","2412b","tile","Tile Special 1 x 2 Grille with Bottom Groove","4593#2","4593","bracket","Lever Small","stack"
"3022#2","3022","plate","Plate 2 x 2","3002#1","3002","brick","Brick 2 x 3","stack"
"3022#2","3022","plate","Plate 2 x 2","3660#1","3660","technic","Slope Inverted 45° 2 x 2 [Ovoid Bottom Pin, Bar-sized Stud Holes]","stack"
"3022#2","3022","plate","Plate 2 x 2","3822ps1#1","3822ps1","panel","Door 1 x 3 x 1 Left","stack"
"3022#2","3022","plate","Plate 2 x 2","3821ps1#1","3821ps1","panel","Door 1 x 3 x 1 Right","stack"
"3022#2","3022","plate","Plate 2 x 2","6231#1","6231","panel","Panel 1 x 1 x 1 Corner","stack"
"3022#2","3022","plate","Plate 2 x 2","6231#2","6231","panel","Panel 1 x 1 x 1 Corner","stack"
"3022#2","3022","plate","Plate 2 x 2","2420#1","2420","plate","Plate 2 x 2 Corner","stack"
"3022#2","3022","plate","Plate 2 x 2","2420#2","2420","plate","Plate 2 x 2 Corner","stack"
"3022#2","3022","plate","Plate 2 x 2","4859#1","4859","slope","Wedge Plate 3 x 4 without Stud Notches","stack"
"3002#1","3002","brick","Brick 2 x 3","3660#1","3660","technic","Slope Inverted 45° 2 x 2 [Ovoid Bottom Pin, Bar-sized Stud Holes]","touch"
"3002#1","3002","brick","Brick 2 x 3","3822ps1#1","3822ps1","panel","Door 1 x 3 x 1 Left","touch"
"3002#1","3002","brick","Brick 2 x 3","3821ps1#1","3821ps1","panel","Door 1 x 3 x 1 Right","touch"
"3002#1","3002","brick","Brick 2 x 3","6231#1","6231","panel","Panel 1 x 1 x 1 Corner","touch"
"3002#1","3002","brick","Brick 2 x 3","6231#2","6231","panel","Panel 1 x 1 x 1 Corner","touch"
"3002#1","3002","brick","Brick 2 x 3","2420#1","2420","plate","Plate 2 x 2 Corner","touch"
"3002#1","3002","brick","Brick 2 x 3","2420#2","2420","plate","Plate 2 x 2 Corner","touch"
"3002#1","3002","brick","Brick 2 x 3","4859#1","4859","slope","Wedge Plate 3 x 4 without Stud Notches","touch"
"3002#1","3002","brick","Brick 2 x 3","3794a#1","3794a","plate","Plate Special 1 x 2 with 1 Stud without Groove (Jumper)","touch"
"3002#1","3002","brick","Brick 2 x 3","3794a#2","3794a","plate","Plate Special 1 x 2 with 1 Stud without Groove (Jumper)","touch"
"3002#1","3002","brick","Brick 2 x 3","3794a#3","3794a","plate","Plate Special 1 x 2 with 1 Stud without Groove (Jumper)","touch"
"3002#1","3002","brick","Brick 2 x 3","4286#1","4286","slope","Slope 33° 3 x 1","stack"
"3660#1","3660","technic","Slope Inverted 45° 2 x 2 [Ovoid Bottom Pin, Bar-sized Stud Holes]","3822ps1#1","3822ps1","panel","Door 1 x 3 x 1 Left","touch"
"3660#1","3660","technic","Slope Inverted 45° 2 x 2 [Ovoid Bottom Pin, Bar-sized Stud Holes]","3821ps1#1","3821ps1","panel","Door 1 x 3 x 1 Right","touch"
"3660#1","3660","technic","Slope Inverted 45° 2 x 2 [Ovoid Bottom Pin, Bar-sized Stud Holes]","4859#1","4859","slope","Wedge Plate 3 x 4 without Stud Notches","touch"
"3660#1","3660","technic","Slope Inverted 45° 2 x 2 [Ovoid Bottom Pin, Bar-sized Stud Holes]","3794a#1","3794a","plate","Plate Special 1 x 2 with 1 Stud without Groove (Jumper)","touch"
"3660#1","3660","technic","Slope Inverted 45° 2 x 2 [Ovoid Bottom Pin, Bar-sized Stud Holes]","3794a#2","3794a","plate","Plate Special 1 x 2 with 1 Stud without Groove (Jumper)","touch"
"3660#1","3660","technic","Slope Inverted 45° 2 x 2 [Ovoid Bottom Pin, Bar-sized Stud Holes]","3794a#3","3794a","plate","Plate Special 1 x 2 with 1 Stud without Groove (Jumper)","touch"
"3660#1","3660","technic","Slope Inverted 45° 2 x 2 [Ovoid Bottom Pin, Bar-sized Stud Holes]","3794a#4","3794a","plate","Plate Special 1 x 2 with 1 Stud without Groove (Jumper)","touch"
"3660#1","3660","technic","Slope Inverted 45° 2 x 2 [Ovoid Bottom Pin, Bar-sized Stud Holes]","6141#1","6141","plate","Plate Round 1 x 1 with Solid Stud","touch"
"3660#1","3660","technic","Slope Inverted 45° 2 x 2 [Ovoid Bottom Pin, Bar-sized Stud Holes]","4286#1","4286","slope","Slope 33° 3 x 1","stack"
"3822ps1#1","3822ps1","panel","Door 1 x 3 x 1 Left","3623#2","3623","plate","Plate 1 x 3","touch"
"3822ps1#1","3822ps1","panel","Door 1 x 3 x 1 Left","4865a#1","4865a","panel","Panel 1 x 2 x 1 [Square Corners]","touch"
"3822ps1#1","3822ps1","panel","Door 1 x 3 x 1 Left","6231#1","6231","panel","Panel 1 x 1 x 1 Corner","touch"
"3822ps1#1","3822ps1","panel","Door 1 x 3 x 1 Left","2420#1","2420","plate","Plate 2 x 2 Corner","touch"
"3822ps1#1","3822ps1","panel","Door 1 x 3 x 1 Left","2420#2","2420","plate","Plate 2 x 2 Corner","touch"
"3822ps1#1","3822ps1","panel","Door 1 x 3 x 1 Left","4859#1","4859","slope","Wedge Plate 3 x 4 without Stud Notches","touch"
